5.157176169608999771e+04
5.157176169608999771e+04
5.157176169608999771e+04
4.830195744009999908e+04
5.157176169608999771e+04
4.830195744009999908e+04
4.830195744009999908e+04
4.830195744009999908e+04
4.830195744009999908e+04
4.455773048900000140e+04
4.830195744009999908e+04
4.455773048900000140e+04
4.830195744009999908e+04
4.455773048900000140e+04
4.455773048900000140e+04
4.830195744009999908e+04
4.830195744009999908e+04
4.830195744009999908e+04
4.455773048900000140e+04
4.028636720999999670e+04
4.455773048900000140e+04
4.830195744009999908e+04
