8.000000000000000000e+03
8.000000000000000000e+03
8.000000000000000000e+03
8.100000000000000000e+03
8.000000000000000000e+03
8.100000000000000000e+03
8.100000000000000000e+03
8.100000000000000000e+03
8.100000000000000000e+03
8.200000000000000000e+03
8.100000000000000000e+03
8.200000000000000000e+03
8.100000000000000000e+03
8.200000000000000000e+03
8.200000000000000000e+03
8.100000000000000000e+03
8.100000000000000000e+03
8.100000000000000000e+03
8.200000000000000000e+03
8.300000000000000000e+03
8.200000000000000000e+03
8.100000000000000000e+03
